Bin , nEvents , Efficiencies
152.41,213,0.00426
165.05,283,0.00566
178.75,332,0.00664
193.57,353,0.00706
209.63,372,0.00744
227.02,447,0.00894
245.86,572,0.01144
266.25,600,0.012
288.34,634,0.01268
312.26,732,0.01464
338.16,746,0.01492
366.21,930,0.0186
396.59,932,0.01864
429.49,1076,0.02152
465.12,1068,0.02136
503.71,1150,0.023
545.49,1203,0.02406
590.74,1385,0.0277
639.75,1283,0.02566
692.82,1342,0.02684
750.29,1432,0.02864
812.54,1464,0.02928
879.94,1466,0.02932
952.94,1600,0.032
1032,1503,0.03006
1117.6,1467,0.02934
1210.3,1454,0.02908
1310.7,1355,0.0271
1419.4,1325,0.0265
1537.2,1235,0.0247
1664.7,1098,0.02196
1802.8,1037,0.02074
1952.4,841,0.01682
2114.3,675,0.0135
2289.7,604,0.01208
2479.7,481,0.00962
