Bin , nEvents , Efficiencies
150,67,0.00268
160,68,0.00272
170,96,0.00384
180,93,0.00372
190,76,0.00304
200,191,0.00764
220,155,0.0062
240,192,0.00768
260,193,0.00772
280,195,0.0078
300,189,0.00756
320,193,0.00772
340,209,0.00836
360,198,0.00792
380,188,0.00752
400,188,0.00752
420,203,0.00812
440,180,0.0072
460,190,0.0076
480,192,0.00768
500,178,0.00712
520,179,0.00716
540,186,0.00744
560,176,0.00704
580,154,0.00616
600,232,0.00928
630,217,0.00868
660,237,0.00948
690,206,0.00824
720,247,0.00988
750,227,0.00908
780,217,0.00868
810,205,0.0082
840,175,0.007
870,191,0.00764
900,310,0.0124
950,295,0.0118
1000,240,0.0096
1050,249,0.00996
1100,255,0.0102
1150,208,0.00832
1200,186,0.00744
1250,207,0.00828
1310,207,0.00828
1370,210,0.0084
1430,189,0.00756
1490,156,0.00624
1550,139,0.00556
1610,166,0.00664
1680,154,0.00616
1750,151,0.00604
1820,106,0.00424
1890,129,0.00516
1970,110,0.0044
2050,108,0.00432
