Bin , nEvents , Efficiencies
152.41,116,0.00464
165.05,168,0.00672
178.75,177,0.00708
193.57,188,0.00752
209.63,266,0.01064
227.02,261,0.01044
245.86,283,0.01132
266.25,290,0.0116
288.34,369,0.01476
312.26,389,0.01556
338.16,439,0.01756
366.21,461,0.01844
396.59,484,0.01936
429.49,526,0.02104
465.12,564,0.02256
503.71,588,0.02352
545.49,590,0.0236
590.74,594,0.02376
639.75,656,0.02624
692.82,666,0.02664
750.29,689,0.02756
812.54,719,0.02876
879.94,750,0.03
952.94,694,0.02776
1032,725,0.029
1117.6,724,0.02896
1210.3,679,0.02716
1310.7,634,0.02536
1419.4,586,0.02344
1537.2,597,0.02388
1664.7,530,0.0212
1802.8,424,0.01696
1952.4,396,0.01584
2114.3,322,0.01288
2289.7,282,0.01128
2479.7,218,0.00872
