Bin , nEvents , Efficiencies
150,59,0.00236
160,84,0.00336
170,72,0.00288
180,81,0.00324
190,92,0.00368
200,184,0.00736
220,198,0.00792
240,168,0.00672
260,159,0.00636
280,191,0.00764
300,187,0.00748
320,193,0.00772
340,212,0.00848
360,207,0.00828
380,173,0.00692
400,198,0.00792
420,175,0.007
440,184,0.00736
460,198,0.00792
480,185,0.0074
500,176,0.00704
520,192,0.00768
540,164,0.00656
560,155,0.0062
580,168,0.00672
600,229,0.00916
630,230,0.0092
660,231,0.00924
690,219,0.00876
720,201,0.00804
750,217,0.00868
780,220,0.0088
810,203,0.00812
840,176,0.00704
870,191,0.00764
900,283,0.01132
950,311,0.01244
1000,275,0.011
1050,266,0.01064
1100,228,0.00912
1150,220,0.0088
1200,230,0.0092
1250,253,0.01012
1310,207,0.00828
1370,199,0.00796
1430,181,0.00724
1490,190,0.0076
1550,151,0.00604
1610,153,0.00612
1680,168,0.00672
1750,169,0.00676
1820,111,0.00444
1890,109,0.00436
1970,128,0.00512
2050,97,0.00388
