Bin , nEvents , Efficiencies
150,7,0.00014
160,6,0.00012
170,7,0.00014
180,2,4e-05
190,11,0.00022
200,35,0.0007
220,44,0.00088
240,68,0.00136
260,90,0.0018
280,97,0.00194
300,124,0.00248
320,125,0.0025
340,115,0.0023
360,135,0.0027
380,135,0.0027
400,189,0.00378
420,169,0.00338
440,163,0.00326
460,189,0.00378
480,169,0.00338
500,186,0.00372
520,195,0.0039
540,204,0.00408
560,209,0.00418
580,230,0.0046
600,343,0.00686
630,371,0.00742
660,364,0.00728
690,391,0.00782
720,392,0.00784
750,410,0.0082
780,442,0.00884
810,463,0.00926
840,434,0.00868
870,463,0.00926
900,698,0.01396
950,734,0.01468
1000,776,0.01552
1050,768,0.01536
1100,774,0.01548
1150,751,0.01502
1200,740,0.0148
1250,858,0.01716
1310,725,0.0145
1370,799,0.01598
1430,687,0.01374
1490,705,0.0141
1550,601,0.01202
1610,709,0.01418
1680,598,0.01196
1750,536,0.01072
1820,499,0.00998
1890,541,0.01082
1970,452,0.00904
2050,383,0.00766
