Bin , nEvents , Efficiencies
150,0,0
160,0,0
170,0,0
180,0,0
190,2,4e-05
200,1,2e-05
220,0,0
240,1,2e-05
260,0,0
280,1,2e-05
300,1,2e-05
320,1,2e-05
340,1,2e-05
360,1,2e-05
380,3,6e-05
400,3,6e-05
420,1,2e-05
440,1,2e-05
460,3,6e-05
480,2,4e-05
500,4,8e-05
520,2,4e-05
540,3,6e-05
560,5,0.0001
580,4,8e-05
600,9,0.00018
630,9,0.00018
660,12,0.00024
690,13,0.00026
720,15,0.0003
750,11,0.00022
780,26,0.00052
810,33,0.00066
840,28,0.00056
870,30,0.0006
900,91,0.00182
950,84,0.00168
1000,108,0.00216
1050,133,0.00266
1100,125,0.0025
1150,112,0.00224
1200,121,0.00242
1250,156,0.00312
1310,145,0.0029
1370,159,0.00318
1430,153,0.00306
1490,180,0.0036
1550,189,0.00378
1610,229,0.00458
1680,228,0.00456
1750,260,0.0052
1820,243,0.00486
1890,285,0.0057
1970,313,0.00626
2050,336,0.00672
